code,code,name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
254,254,Kefar HaMakkabbi,103067.0,21117.0,113742.0,113891.0,80780.0,58907.0,28992.0,157390.0,54627.0,107708.0,21008.0,101101.0,191013.0,85586.0,123917.0,47634.0,19978.0,101101.0,431920.0,147804.0,149639.0,33542.0,32897.0,147020.0,73109.0,151162.0,103363.0,95741.0,140455.0
582,582,Kefar HaNagid,23917.0,117769.0,21961.0,20310.0,181041.0,71308.0,149726.0,35785.0,154888.0,27657.0,120087.0,28041.0,85650.0,38489.0,10209.0,115066.0,116815.0,28041.0,326558.0,60346.0,62181.0,123067.0,122046.0,59562.0,59641.0,63704.0,25665.0,28154.0,18849.0
890,890,Kefar HaNo'ar Hadati,99554.0,17604.0,110229.0,110378.0,80074.0,55394.0,35625.0,153877.0,53921.0,104195.0,17495.0,97587.0,187500.0,82072.0,120404.0,44121.0,16465.0,97587.0,428407.0,144291.0,146126.0,32836.0,32191.0,143507.0,69596.0,147649.0,99850.0,92228.0,136941.0
443,443,Kefar HaNasi,157313.0,93070.0,167988.0,168137.0,16504.0,113152.0,62117.0,211636.0,53913.0,161954.0,92961.0,155346.0,245259.0,139831.0,178163.0,62973.0,91931.0,155346.0,486166.0,202050.0,203885.0,56628.0,55951.0,201266.0,127355.0,205408.0,157609.0,149987.0,194700.0
187,187,Kefar Hess,33739.0,80418.0,42893.0,43115.0,136392.0,33956.0,105077.0,86541.0,110240.0,36932.0,82736.0,29060.0,126030.0,10904.0,58934.0,70418.0,79464.0,29060.0,366937.0,82821.0,84656.0,78418.0,77397.0,82037.0,20906.0,86179.0,29802.0,29314.0,69606.0
217,217,Kefar HaRo'e,42548.0,55214.0,51702.0,49501.0,120235.0,9372.0,88920.0,95350.0,94082.0,43318.0,57532.0,37869.0,152053.0,24852.0,84957.0,54260.0,54260.0,37869.0,392961.0,108845.0,110679.0,62261.0,61240.0,108060.0,13099.0,112202.0,38611.0,38123.0,78415.0
888,888,Kefar Harif,50731.0,140967.0,31987.0,41236.0,193021.0,99419.0,161706.0,30353.0,166869.0,54381.0,140858.0,54729.0,71210.0,62460.0,18404.0,127047.0,139828.0,54729.0,312118.0,50743.0,52578.0,135047.0,134026.0,49959.0,87753.0,54100.0,52479.0,54841.0,24229.0
190,190,Kefar Vitkin,46035.0,56393.0,52745.0,44478.0,123241.0,9932.0,86589.0,94383.0,97089.0,38294.0,58711.0,41355.0,145961.0,26066.0,71179.0,61008.0,55439.0,41355.0,386869.0,102753.0,104588.0,69008.0,67987.0,101969.0,8075.0,106110.0,42097.0,41414.0,77447.0
320,320,Kefar Warburg,51989.0,146873.0,37893.0,44846.0,198927.0,96979.0,167612.0,20738.0,172775.0,53328.0,146764.0,56113.0,61501.0,66561.0,22879.0,132953.0,142486.0,56113.0,302408.0,56649.0,58484.0,140953.0,139932.0,55865.0,85313.0,60006.0,53737.0,56226.0,15303.0
1263,1263,Kefar Weradim,146403.0,53121.0,157077.0,146292.0,35863.0,95687.0,16771.0,200726.0,64350.0,140109.0,54274.0,144436.0,234348.0,128921.0,167252.0,73410.0,53244.0,144436.0,475256.0,191140.0,192974.0,59581.0,58936.0,190355.0,109890.0,194497.0,146698.0,139076.0,183790.0
1325,1325,Kefar Zoharim,77499.0,167735.0,58754.0,74034.0,219789.0,126187.0,188474.0,40506.0,193636.0,81148.0,167626.0,81496.0,54527.0,89227.0,52955.0,153814.0,166596.0,81496.0,295435.0,45962.0,53799.0,161815.0,160794.0,51180.0,114521.0,55322.0,79247.0,81609.0,58445.0
786,786,Kefar Zetim,137060.0,72817.0,147734.0,147884.0,42221.0,92899.0,73171.0,191383.0,15647.0,141701.0,72708.0,135093.0,225005.0,119578.0,157909.0,42950.0,71677.0,135093.0,465913.0,181797.0,183631.0,36375.0,35698.0,181012.0,107102.0,185154.0,137355.0,129733.0,174447.0
696,696,Kefar Habad,13633.0,107457.0,3812.0,13200.0,170757.0,60995.0,139442.0,56381.0,144604.0,17345.0,109775.0,17757.0,89456.0,28205.0,22722.0,104783.0,106503.0,17757.0,330364.0,60197.0,62032.0,112783.0,111762.0,59413.0,49329.0,63555.0,15381.0,17870.0,39446.0
609,609,Kefar Hoshen,160029.0,69663.0,170704.0,170853.0,12604.0,115869.0,38688.0,214352.0,56630.0,164670.0,70816.0,158063.0,247975.0,142548.0,180879.0,65690.0,69786.0,158063.0,488882.0,204766.0,206601.0,59345.0,58668.0,203982.0,130071.0,208124.0,160325.0,152703.0,197417.0
255,255,Kefar Hittim,133554.0,69311.0,144229.0,144378.0,38715.0,89394.0,69665.0,187877.0,12141.0,138195.0,69202.0,131588.0,221500.0,116073.0,154404.0,39445.0,68172.0,131588.0,462407.0,178291.0,180126.0,32870.0,32193.0,177507.0,103596.0,181649.0,133850.0,126228.0,170942.0
193,193,Kefar Hayyim,38869.0,60126.0,48023.0,44687.0,127345.0,14284.0,96030.0,91671.0,101192.0,38504.0,62444.0,34190.0,138347.0,21173.0,65198.0,61370.0,59172.0,34190.0,379254.0,95138.0,96973.0,69370.0,68349.0,94354.0,11322.0,98496.0,34932.0,34444.0,74736.0
1297,1297,Kefar Hananya,145543.0,57798.0,156218.0,156367.0,28696.0,101382.0,38919.0,199866.0,42143.0,150184.0,58950.0,143576.0,233488.0,128061.0,166392.0,51203.0,57920.0,143576.0,474396.0,190280.0,192115.0,44858.0,44181.0,189496.0,115585.0,193637.0,145838.0,138217.0,182930.0
112,112,Kefar Hasidim Alef,98494.0,16544.0,109168.0,109318.0,79013.0,54333.0,34564.0,152817.0,52861.0,103134.0,16435.0,96527.0,186439.0,81012.0,119343.0,43061.0,15404.0,96527.0,427347.0,143231.0,145065.0,31776.0,31131.0,142446.0,68535.0,146588.0,98789.0,91167.0,135881.0
889,889,Kefar Hasidim Bet,98704.0,16754.0,109379.0,109528.0,79224.0,54544.0,34775.0,153027.0,53071.0,103345.0,16645.0,96738.0,186650.0,81223.0,119554.0,43271.0,15615.0,96738.0,427558.0,143441.0,145276.0,31986.0,31342.0,142657.0,68746.0,146799.0,99000.0,91378.0,136092.0
4004,4004,Kefar Haruv,163943.0,99700.0,174618.0,174767.0,57385.0,119783.0,93637.0,218266.0,30572.0,168584.0,99591.0,161976.0,251889.0,146461.0,184793.0,56756.0,98561.0,161976.0,412903.0,208680.0,162864.0,63258.0,62582.0,173078.0,133985.0,163670.0,164239.0,156617.0,201330.0
673,673,Kefar Truman,20198.0,113959.0,18524.0,22242.0,169772.0,67498.0,138457.0,65919.0,143619.0,23847.0,117609.0,18674.0,93289.0,34769.0,20853.0,103797.0,113005.0,18674.0,334197.0,50081.0,51916.0,111798.0,110776.0,49296.0,55831.0,53438.0,21946.0,18786.0,48983.0
507,507,Kafar Yasif,120402.0,35592.0,131076.0,131226.0,50195.0,76241.0,11136.0,174725.0,62654.0,125042.0,36745.0,118435.0,208347.0,102920.0,141251.0,64969.0,35715.0,118435.0,449255.0,165139.0,166973.0,41569.0,40925.0,164354.0,90444.0,168496.0,120697.0,113075.0,157789.0
233,233,Kefar Yedidya,39393.0,67409.0,50620.0,42353.0,127868.0,14808.0,97605.0,92258.0,101716.0,36170.0,69727.0,34714.0,138871.0,21697.0,69055.0,61894.0,66455.0,34714.0,379778.0,95662.0,97497.0,69894.0,68873.0,94878.0,8988.0,99020.0,35456.0,34968.0,75322.0
140,140,Kefar Yehoshua,90971.0,28774.0,101646.0,101795.0,71617.0,46810.0,49513.0,145294.0,45464.0,95612.0,28665.0,89004.0,178916.0,73489.0,111820.0,27337.0,27635.0,89004.0,419824.0,135708.0,137543.0,19278.0,24045.0,134924.0,61013.0,139065.0,91266.0,83645.0,128358.0
168,168,Kefar Yona,38455.0,69356.0,47609.0,44300.0,127073.0,22895.0,95758.0,91257.0,100920.0,38117.0,71674.0,46601.0,136514.0,20759.0,69418.0,61098.0,68402.0,46601.0,377421.0,93305.0,95140.0,69098.0,68077.0,92521.0,10935.0,96663.0,34517.0,41242.0,74321.0
85,85,Kefar Yehezqel,99658.0,57896.0,110332.0,110481.0,73289.0,55713.0,78635.0,153981.0,43688.0,104298.0,57787.0,97691.0,187603.0,82176.0,120507.0,13238.0,56757.0,97691.0,386154.0,144394.0,146229.0,24911.0,23890.0,143610.0,73409.0,136922.0,99953.0,92331.0,137045.0
170,170,Kefar Ya'bez,35660.0,82339.0,44814.0,45036.0,138313.0,35877.0,106998.0,88462.0,112160.0,38853.0,84657.0,30980.0,135137.0,17964.0,61989.0,72338.0,81385.0,30980.0,376045.0,91929.0,93764.0,80339.0,79318.0,91145.0,24211.0,95286.0,31722.0,31234.0,71526.0
508,508,Kafar Kama,110725.0,69037.0,121400.0,121549.0,55026.0,66780.0,69391.0,165048.0,16692.0,115366.0,68928.0,108758.0,198670.0,93243.0,131575.0,19195.0,67898.0,108758.0,406973.0,155462.0,157297.0,32831.0,31810.0,154678.0,103322.0,158819.0,111020.0,103399.0,148112.0
509,509,Kafar Kanna,115418.0,51175.0,126093.0,126242.0,49579.0,71257.0,51529.0,169741.0,23426.0,120059.0,51066.0,113451.0,203363.0,97936.0,136267.0,32614.0,50036.0,113451.0,444271.0,160155.0,161990.0,10139.0,9462.0,159371.0,85460.0,163512.0,115713.0,108092.0,152805.0
387,387,Kefar Monash,38147.0,60578.0,47301.0,43965.0,127796.0,14736.0,96481.0,90949.0,101644.0,37782.0,62896.0,33468.0,137625.0,20451.0,64476.0,61822.0,59624.0,33468.0,378532.0,94416.0,96251.0,69822.0,68801.0,93632.0,10600.0,97774.0,34210.0,33722.0,74014.0
1095,1095,Kefar Maymon,87433.0,178884.0,85477.0,80290.0,253250.0,132423.0,221935.0,35894.0,227097.0,88772.0,181202.0,91557.0,42527.0,102005.0,70610.0,187276.0,177930.0,91557.0,284337.0,111322.0,113157.0,195276.0,194255.0,110538.0,120756.0,114679.0,89181.0,91669.0,50747.0
98,98,Kefar Malal,19281.0,85844.0,28435.0,28670.0,148297.0,39382.0,116982.0,72083.0,122144.0,22487.0,88162.0,14602.0,116018.0,2360.0,48922.0,82322.0,84889.0,14602.0,356925.0,72809.0,74644.0,90323.0,89302.0,72025.0,27716.0,76167.0,15344.0,14856.0,55148.0
510,510,Kafar Manda,108849.0,39619.0,119524.0,119673.0,66446.0,64689.0,44218.0,163172.0,40293.0,113490.0,40771.0,106882.0,196795.0,91367.0,129699.0,34858.0,39741.0,106882.0,437702.0,153586.0,155421.0,19208.0,18563.0,152802.0,78891.0,156944.0,109145.0,101523.0,146236.0
274,274,Kefar Menahem,54849.0,145085.0,36104.0,45354.0,197139.0,103537.0,165824.0,34470.0,170986.0,58498.0,144976.0,58846.0,75328.0,66577.0,22522.0,131164.0,143946.0,58846.0,316235.0,54860.0,56695.0,139165.0,138144.0,54076.0,91871.0,58218.0,56597.0,58959.0,28347.0
297,297,Kefar Masaryk,113941.0,22008.0,124615.0,115179.0,54873.0,64574.0,15949.0,168264.0,56215.0,108996.0,23161.0,111974.0,201886.0,96459.0,134790.0,58508.0,22130.0,111974.0,442794.0,158677.0,160512.0,35130.0,34485.0,157893.0,78777.0,162035.0,114236.0,106614.0,151328.0
512,512,Kafar Misr,109370.0,70701.0,120045.0,120194.0,56689.0,65425.0,71055.0,163693.0,27088.0,114011.0,70592.0,107403.0,197315.0,91888.0,130219.0,17840.0,69561.0,107403.0,405618.0,154107.0,155942.0,31476.0,30455.0,153323.0,104985.0,157464.0,109665.0,102044.0,146757.0
764,764,Kefar Mordekhay,38330.0,129782.0,36374.0,31187.0,198002.0,83320.0,166687.0,31117.0,171849.0,39669.0,132100.0,42454.0,78219.0,52902.0,10971.0,132027.0,128827.0,42454.0,319127.0,56075.0,57910.0,140027.0,139006.0,55291.0,71654.0,59433.0,40078.0,42567.0,14181.0
316,316,Kefar Netter,30621.0,69876.0,39776.0,36272.0,136724.0,23414.0,100072.0,86177.0,110571.0,30089.0,72194.0,25942.0,130099.0,12926.0,56951.0,72648.0,68921.0,25942.0,371007.0,86891.0,88725.0,85474.0,89152.0,86106.0,11748.0,90248.0,26684.0,26196.0,69241.0
345,345,Kefar Szold,189044.0,124801.0,199719.0,199868.0,48235.0,144884.0,78244.0,243367.0,85644.0,193685.0,124692.0,187077.0,276990.0,171562.0,209894.0,94704.0,123662.0,187077.0,517897.0,233781.0,235616.0,88360.0,87683.0,232997.0,159086.0,237139.0,189340.0,181718.0,226431.0
6900,6900,Kefar Sava,20277.0,87073.0,29432.0,29900.0,147688.0,40612.0,116373.0,73080.0,121535.0,23717.0,89391.0,15598.0,115409.0,2402.0,48313.0,81714.0,86119.0,15598.0,356316.0,72200.0,74035.0,89714.0,88693.0,71416.0,28945.0,75558.0,16340.0,15852.0,56144.0
107,107,Kefar Silver,52609.0,144061.0,50653.0,45466.0,209733.0,97599.0,174257.0,7490.0,183580.0,53948.0,146379.0,56733.0,62989.0,67181.0,34804.0,143758.0,143106.0,56733.0,303896.0,68574.0,70409.0,151759.0,150738.0,67790.0,85933.0,71932.0,54357.0,56846.0,15923.0
249,249,Kefar Sirkin,12347.0,104137.0,23022.0,23602.0,156191.0,54863.0,124876.0,66671.0,130038.0,25207.0,104028.0,10381.0,106647.0,20299.0,39551.0,90216.0,100370.0,10381.0,347554.0,63438.0,65273.0,98217.0,97196.0,62654.0,43197.0,66796.0,12643.0,10493.0,49735.0
875,875,Kefar Avoda,33622.0,80301.0,42776.0,42998.0,136275.0,33839.0,104960.0,86424.0,110122.0,36815.0,82619.0,28942.0,126222.0,15926.0,59126.0,70300.0,79347.0,28942.0,367129.0,83013.0,84848.0,78301.0,77280.0,82229.0,22173.0,86371.0,29684.0,29196.0,69488.0
845,845,Kefar Azza,80647.0,172098.0,78691.0,73504.0,237771.0,125637.0,202295.0,29108.0,211618.0,81986.0,174416.0,84771.0,44827.0,95219.0,63824.0,171796.0,171144.0,84771.0,280753.0,97234.0,99068.0,179797.0,178776.0,96449.0,113970.0,100591.0,82395.0,84883.0,43961.0
3488,3488,Kefar Ezyon,73629.0,163866.0,60299.0,74095.0,215920.0,122318.0,184605.0,68652.0,189767.0,77279.0,163757.0,77627.0,82674.0,85358.0,51806.0,149945.0,162726.0,77627.0,323581.0,36480.0,56364.0,157946.0,156925.0,39498.0,110651.0,57887.0,75378.0,77740.0,62670.0
189,189,Kefar Pines,65539.0,53045.0,76214.0,76363.0,105099.0,13438.0,73784.0,119862.0,78946.0,70180.0,52936.0,63572.0,153485.0,48057.0,86389.0,38980.0,51906.0,63572.0,394392.0,110276.0,112111.0,46980.0,45959.0,109492.0,31133.0,113634.0,65835.0,58213.0,102926.0
634,634,Kafar Qasem,21761.0,94546.0,32436.0,32077.0,146600.0,55179.0,115285.0,76084.0,120447.0,25894.0,94437.0,14733.0,109707.0,20615.0,42611.0,80625.0,93406.0,14733.0,350614.0,66498.0,68333.0,88626.0,87605.0,65714.0,43513.0,69856.0,19377.0,13926.0,59148.0
388,388,Kefar Kisch,109276.0,70607.0,119951.0,120100.0,56595.0,65332.0,70961.0,163599.0,26994.0,113917.0,70498.0,107310.0,197222.0,91795.0,130126.0,17747.0,69468.0,107310.0,405524.0,154013.0,155848.0,31383.0,30362.0,153229.0,104892.0,157371.0,109572.0,101950.0,146664.0
654,654,Kafar Qara,64931.0,51772.0,75606.0,75755.0,103826.0,20986.0,72511.0,119254.0,77673.0,69572.0,51663.0,62964.0,152877.0,47449.0,85781.0,31998.0,50633.0,62964.0,393784.0,109668.0,111503.0,39998.0,38977.0,108884.0,38682.0,113025.0,65227.0,57605.0,102318.0
579,579,Kefar Rosh HaNiqra,136081.0,44149.0,146756.0,137319.0,52576.0,86715.0,14350.0,190404.0,78355.0,131136.0,45301.0,134114.0,224027.0,118599.0,156931.0,80648.0,44271.0,134114.0,464934.0,180818.0,182653.0,57270.0,56625.0,180034.0,100917.0,184175.0,136377.0,128755.0,173468.0
1130,1130,Kefar Rozenwald(Zarit),153607.0,64721.0,164282.0,157892.0,38974.0,107287.0,28371.0,207931.0,84109.0,151709.0,65874.0,151641.0,241553.0,136126.0,174457.0,93169.0,64843.0,151641.0,482461.0,198344.0,200179.0,74775.0,74130.0,197560.0,121490.0,201702.0,153903.0,146281.0,190995.0
295,295,Kefar Ruppin,122982.0,81221.0,133657.0,133806.0,87927.0,79037.0,101960.0,177305.0,44012.0,127623.0,81112.0,121015.0,210928.0,105500.0,143832.0,36562.0,80081.0,121015.0,374969.0,140683.0,124930.0,48235.0,47214.0,135144.0,96733.0,125736.0,123278.0,115656.0,160369.0
1166,1166,Kefar Rut,32340.0,122624.0,30667.0,34385.0,174678.0,81076.0,143363.0,71178.0,148526.0,35990.0,122515.0,36386.0,97521.0,44117.0,27231.0,108704.0,121485.0,36386.0,338429.0,41188.0,34464.0,116704.0,115683.0,35649.0,69410.0,35540.0,34089.0,36498.0,54242.0
605,605,Kefar Shammay,152793.0,62427.0,163467.0,163617.0,14295.0,108632.0,43548.0,207116.0,49393.0,157433.0,63579.0,150826.0,240738.0,135311.0,173642.0,58453.0,62549.0,150826.0,481646.0,197530.0,199364.0,52108.0,51431.0,196745.0,122834.0,200887.0,153088.0,145466.0,190180.0
743,743,Kefar Shemu'el,34950.0,125186.0,15879.0,29814.0,177240.0,83638.0,145925.0,58365.0,151087.0,38599.0,125077.0,38947.0,84709.0,46678.0,17603.0,111265.0,124047.0,38947.0,325617.0,37257.0,39092.0,119266.0,118245.0,36473.0,71972.0,40615.0,36698.0,39060.0,41430.0
267,267,Kefar Shemaryahu,22362.0,81535.0,28494.0,20227.0,148383.0,35073.0,111731.0,70132.0,122230.0,14044.0,83853.0,17683.0,120274.0,10998.0,46929.0,91322.0,80581.0,17683.0,361182.0,77065.0,78900.0,99323.0,98302.0,76281.0,23407.0,80423.0,18425.0,17741.0,53196.0
47,47,Kefar Tavor,105892.0,65171.0,116567.0,116716.0,51159.0,61948.0,65525.0,160215.0,21238.0,110533.0,65062.0,103926.0,193838.0,88411.0,126742.0,14363.0,64031.0,103926.0,402140.0,150629.0,152464.0,27999.0,26978.0,149845.0,99456.0,153987.0,106188.0,98566.0,143280.0
3572,3572,Kefar Tappuah,51624.0,124409.0,62299.0,61940.0,176463.0,85042.0,145148.0,105948.0,150310.0,55757.0,124300.0,44597.0,139570.0,50479.0,72474.0,110488.0,123270.0,44597.0,343359.0,96361.0,52474.0,118489.0,117468.0,95577.0,73376.0,53997.0,49241.0,43790.0,89012.0
1285,1285,Karkom,155079.0,90836.0,165754.0,165903.0,23630.0,110919.0,59883.0,209403.0,36773.0,159720.0,90727.0,153113.0,243025.0,137598.0,175929.0,60740.0,89697.0,153113.0,432448.0,199816.0,201651.0,54395.0,53718.0,199032.0,125121.0,203174.0,155375.0,147753.0,192467.0
664,664,Kerem Ben Zimra,168053.0,76355.0,178728.0,178877.0,11931.0,123893.0,42988.0,222376.0,64653.0,172694.0,77508.0,166087.0,255999.0,150572.0,188903.0,73714.0,76477.0,166087.0,496906.0,212790.0,214625.0,67369.0,66692.0,212006.0,138095.0,216148.0,168349.0,160727.0,205440.0
88,88,Kerem Ben Shemen,21726.0,113556.0,14311.0,32071.0,165610.0,72008.0,134295.0,60613.0,139458.0,25376.0,113447.0,27318.0,86956.0,35049.0,19860.0,99636.0,112417.0,27318.0,327864.0,43748.0,45582.0,107636.0,106615.0,42963.0,60342.0,47105.0,23475.0,27430.0,43677.0
1094,1094,Kerem Yavne(Yeshiva),36626.0,128077.0,34669.0,29483.0,195816.0,81615.0,164501.0,29412.0,169663.0,37965.0,130395.0,40749.0,76033.0,51197.0,14600.0,129841.0,127123.0,40749.0,316941.0,53889.0,55724.0,137841.0,136820.0,53105.0,69949.0,57247.0,38374.0,40862.0,12476.0
580,580,Kerem Maharal,82045.0,30058.0,88756.0,80488.0,104908.0,29884.0,60254.0,130393.0,78756.0,74305.0,32376.0,77366.0,183458.0,67953.0,107190.0,56722.0,26504.0,77366.0,424366.0,140249.0,142084.0,53658.0,57336.0,139465.0,44086.0,143607.0,78108.0,77425.0,113458.0
1085,1085,Kerem Shalom,124181.0,215632.0,122225.0,117038.0,288277.0,169171.0,256962.0,72642.0,262124.0,125520.0,217950.0,128305.0,66081.0,138753.0,107358.0,222302.0,214678.0,128305.0,271704.0,146348.0,148183.0,230303.0,229282.0,145564.0,157504.0,149706.0,125929.0,128417.0,87495.0
1264,1264,Karme Yosef,38345.0,128582.0,19275.0,33210.0,180636.0,87034.0,149321.0,46320.0,154483.0,41995.0,128473.0,42343.0,76983.0,50074.0,18128.0,114661.0,127442.0,42343.0,317891.0,38523.0,40358.0,122662.0,121640.0,37739.0,75367.0,41881.0,40094.0,42456.0,34379.0
3766,3766,Karme Zur,82953.0,173189.0,69622.0,83418.0,225243.0,131641.0,193928.0,69944.0,199090.0,86602.0,173080.0,86951.0,83966.0,94681.0,61129.0,159268.0,172050.0,86951.0,324874.0,41786.0,65687.0,167269.0,166248.0,44804.0,119975.0,67210.0,84701.0,87063.0,71993.0
1374,1374,Karme Katif,78724.0,168960.0,59979.0,75259.0,221014.0,127412.0,189699.0,41731.0,194861.0,82373.0,168851.0,82722.0,43150.0,90452.0,54180.0,155039.0,167821.0,82722.0,280319.0,61903.0,69740.0,163040.0,162019.0,67121.0,115746.0,71263.0,80472.0,82834.0,59670.0
1139,1139,Karmi'el,129537.0,46706.0,140212.0,140361.0,33403.0,85377.0,31537.0,183860.0,54371.0,134178.0,47858.0,127570.0,217483.0,112055.0,150387.0,63431.0,46828.0,127570.0,458390.0,174274.0,176109.0,39330.0,38686.0,173490.0,99579.0,177632.0,129833.0,122211.0,166924.0
768,768,Karmiyya,64746.0,156198.0,62790.0,57603.0,221870.0,109736.0,186394.0,11394.0,195717.0,66085.0,158516.0,68870.0,58807.0,79318.0,47923.0,155895.0,155243.0,68870.0,301936.0,81333.0,83168.0,163896.0,162875.0,80549.0,98070.0,84690.0,66494.0,68983.0,28060.0
1198,1198,Keramim,107607.0,197843.0,88862.0,104142.0,249897.0,156295.0,218582.0,68033.0,223744.0,111256.0,197734.0,111604.0,16538.0,119335.0,83062.0,183922.0,196704.0,111604.0,253708.0,107968.0,109803.0,191923.0,190902.0,107184.0,144629.0,111326.0,109355.0,111717.0,75595.0
3656,3656,Karmel,94693.0,17979.0,104690.0,96423.0,95815.0,45818.0,44532.0,146328.0,69662.0,90240.0,14020.0,92726.0,182638.0,83887.0,115542.0,52266.0,11612.0,92726.0,423546.0,139429.0,141264.0,44565.0,48243.0,138645.0,60021.0,142787.0,94043.0,87366.0,129392.0
1207,1207,Lavon,134980.0,52149.0,145655.0,145804.0,39316.0,90819.0,32320.0,189303.0,60284.0,139621.0,53301.0,133013.0,222925.0,117498.0,155829.0,69344.0,52271.0,133013.0,463833.0,179717.0,181552.0,48158.0,47514.0,178933.0,105022.0,183074.0,135275.0,127654.0,172367.0
585,585,Lavi,122968.0,58725.0,133643.0,133792.0,44650.0,78807.0,59079.0,177291.0,13668.0,127609.0,58616.0,121001.0,210913.0,105486.0,143817.0,28858.0,57586.0,121001.0,451821.0,167705.0,169540.0,22283.0,21606.0,166921.0,93010.0,171062.0,123263.0,115642.0,160355.0
1230,1230,Livnim,151181.0,86938.0,161856.0,162005.0,29291.0,107021.0,65543.0,205504.0,28392.0,155822.0,86829.0,149215.0,239127.0,133700.0,172031.0,56842.0,85799.0,149215.0,422296.0,195918.0,197753.0,50497.0,49820.0,195134.0,121223.0,199276.0,151477.0,143855.0,188568.0
2023,2023,Lahav,95722.0,185959.0,76978.0,92257.0,238013.0,144411.0,206698.0,56148.0,211860.0,99372.0,185850.0,99720.0,22719.0,107451.0,71178.0,172038.0,184819.0,99720.0,259889.0,96084.0,97919.0,180038.0,179017.0,95300.0,132744.0,99442.0,97470.0,99833.0,63711.0
380,380,Lahavot HaBashan,177109.0,112866.0,187784.0,187933.0,36300.0,132948.0,73886.0,231432.0,73709.0,181750.0,112757.0,175142.0,265054.0,159627.0,197959.0,82769.0,111727.0,175142.0,505962.0,221846.0,223681.0,76424.0,75747.0,221062.0,147151.0,225203.0,177404.0,169783.0,214496.0
715,715,Lahavot Haviva,57928.0,62001.0,68603.0,68752.0,114055.0,20975.0,82740.0,112251.0,87902.0,62569.0,61892.0,55961.0,145873.0,37652.0,78777.0,48080.0,60862.0,55961.0,386781.0,102665.0,104500.0,56081.0,55060.0,101881.0,25899.0,106022.0,58223.0,50602.0,95315.0
1271,1271,Lehavim,93497.0,183734.0,74753.0,90032.0,235788.0,142186.0,204473.0,53923.0,209635.0,97147.0,183625.0,97495.0,17113.0,105226.0,68953.0,169813.0,182594.0,97495.0,258021.0,93859.0,95694.0,177813.0,176792.0,93075.0,130519.0,97217.0,95245.0,97608.0,61486.0
7000,7000,Lod,20842.0,114604.0,8354.0,25866.0,170580.0,68142.0,139265.0,59114.0,144427.0,24492.0,118417.0,24966.0,83653.0,35414.0,13650.0,104605.0,113650.0,24966.0,324561.0,47660.0,49495.0,112606.0,111585.0,46876.0,56476.0,51018.0,22590.0,25079.0,42178.0
52,52,Luzit,69171.0,159407.0,55840.0,69697.0,211461.0,117859.0,180146.0,42569.0,185308.0,72820.0,159298.0,73168.0,60488.0,80899.0,46865.0,145486.0,158268.0,73168.0,301395.0,44068.0,51905.0,153487.0,152466.0,49286.0,106193.0,53428.0,70919.0,73281.0,44214.0
595,595,Lohame HaGeta'ot,121911.0,29979.0,132586.0,123150.0,56123.0,72545.0,7188.0,176234.0,64185.0,116966.0,31131.0,119944.0,209857.0,104429.0,142761.0,66478.0,30101.0,119944.0,450764.0,166648.0,168483.0,43100.0,42455.0,165864.0,86747.0,170006.0,122207.0,114585.0,159298.0
1171,1171,Lotem,141867.0,46512.0,152542.0,152691.0,34879.0,97707.0,42800.0,196190.0,38468.0,146508.0,47664.0,139901.0,229813.0,124386.0,162717.0,47528.0,46634.0,139901.0,470720.0,186604.0,188439.0,41183.0,40506.0,185820.0,111909.0,189962.0,142163.0,134541.0,179255.0
1255,1255,Lotan,289471.0,379707.0,270726.0,286006.0,431761.0,338159.0,400446.0,249897.0,354614.0,293120.0,379598.0,293469.0,187694.0,301199.0,264927.0,365786.0,378568.0,293469.0,54030.0,273897.0,258144.0,373787.0,372766.0,268358.0,326493.0,258950.0,291219.0,293581.0,257460.0
674,674,Liman,134546.0,42613.0,145220.0,135784.0,53451.0,85179.0,9255.0,188869.0,76820.0,129601.0,43766.0,132579.0,222491.0,117064.0,155395.0,79113.0,42735.0,132579.0,463399.0,179283.0,181117.0,55735.0,55090.0,178498.0,99382.0,182640.0,134841.0,127219.0,171933.0
24,24,Lakhish,70708.0,160944.0,51964.0,67243.0,212998.0,119396.0,181683.0,33715.0,186846.0,74358.0,160835.0,74706.0,47737.0,82437.0,46164.0,147024.0,159805.0,74706.0,288644.0,53887.0,61724.0,155024.0,154003.0,59105.0,107730.0,63247.0,72456.0,74818.0,51654.0
1310,1310,Lappid,31802.0,122086.0,30128.0,33846.0,174140.0,80538.0,142825.0,70639.0,147987.0,35451.0,121977.0,35847.0,96983.0,43578.0,26693.0,108165.0,120947.0,35847.0,337890.0,40650.0,33925.0,116166.0,115145.0,35111.0,68871.0,35001.0,33550.0,35960.0,53703.0
1173,1173,Lappidot,136982.0,54150.0,147656.0,147806.0,41318.0,92821.0,28052.0,191305.0,62286.0,141622.0,55303.0,135015.0,224927.0,119500.0,157831.0,71346.0,54273.0,135015.0,465835.0,181718.0,183553.0,50160.0,49515.0,180934.0,107023.0,185076.0,137277.0,129655.0,174369.0
